,gender,age,emotion,base,rewriting,semantic,transformation
3981,زن,18-39,اضطراب,متشکرم که به من اطلاع دادید که چه احساسی دارید ، من می خواهم به شما کمک کنم تا بر این مشکل غلبه کنید و احساس بهتری داشته باشید.ببخشید ، آیا احساس فعلی شما ناشی از وقایع خاص (یا وقایع) است؟,آیا این ناشی از رویدادهای خاص است؟,0,LOW
3982,مرد,18-39,اضطراب,شنیدن این حرف واقعاً ناراحت کننده است ، اما فرقی نمی کند اینگونه احساس شود.آیا چیز خاصی برای ایجاد این احساس وجود دارد؟,آیا این ناشی از رویدادهای خاص است؟,0,LOW
3983,مرد,40-69,اضطراب,متاسفم که این را شنیدمچی شد؟آیا چیزی مخصوصاً آشفته وجود دارد؟,آیا این ناشی از رویدادهای خاص است؟,0,LOW
3984,مرد,18-39,اضطراب,متاسفم که شما این احساس را احساس می کنید.اگر مهم نیستید ، می خواهم از شما بپرسم که آیا به دلیل یک دلیل خاص ایجاد شده است یا خیر.,آیا این ناشی از رویدادهای خاص است؟,0,LOW
3985,مرد,40-69,اضطراب,خوب ، من می خواهم بدانم که این چه احساسی دارد.آیا چیزی وجود دارد که باعث می شود احساس اضطراب کنید؟,آیا این ناشی از رویدادهای خاص است؟,0,LOW
3986,زن,18-39,اضطراب,این دشوار استآیا اخیراً این اتفاق افتاده است یا نه؟به هر طریقی ، احساسات شما کاملاً مؤثر است.,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3987,مرد,18-39,اضطراب,می بینم.آیا می توانید زمان این حادثه را به من بگویید تا بتوانم بیشتر بفهمم چه چیزی باعث اضطراب شما می شود ، آیا اخیراً یا دور است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3988,زن,40-69,اضطراب,می بینم.آیا فکر می کنید به من بگویید که این اتفاق اخیراً یا در گذشته اتفاق افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3989,زن,18-39,اضطراب,باشه، ممنون.آیا می توانید به من بگویید که اخیراً یا چند وقت پیش چه اتفاقی افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3990,مرد,40-69,اضطراب,متشکرم ، این ممکن است به من کمک کند تا زمان اتفاق افتاده را بدانم.آیا می توانید به من بگویید ، آیا این اخیراً است یا یک رویداد دور؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3991,مرد,18-39,اضطراب,با تشکر از شما برای به اشتراک گذاری این.در مورد مقدمه ناشناخته ، آیا این حادثه اخیراً اتفاق افتاده است یا دوره زمانی بوده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3992,زن,18-39,اضطراب,متاسفم که برای شما اتفاق افتادآیا این اتفاق اخیراً رخ داده است یا نه؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3993,زن,40-69,اضطراب,می بینم.آیا می توانید دلیل این اضطراب را به من بگویید ، آیا اخیراً یا اخیراً اتفاق افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3994,مرد,40-69,اضطراب,آیا فکر می کنید وقتی این اتفاق افتاد به من بگویید ، آیا اخیراً اتفاق افتاده است یا دور؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3995,زن,40-69,اضطراب,آیا این اتفاق اخیراً رخ داده است یا چندی پیش اتفاق افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3996,مرد,18-39,اضطراب,آیا این احساسات ناشی از وقایع اخیر است یا ناشی از یک واقعه دورتر است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3997,مرد,18-39,اضطراب,من می دانم که صحبت کردن در مورد این موارد ممکن است دشوار باشد ، بنابراین از شما برای باز بودن برای من متشکرم.آیا می خواهید در مورد این حادثه بیشتر به من بگویید ، آیا اخیراً اتفاق افتاده است یا در گذشته چه اتفاقی افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3998,زن,40-69,اضطراب,من از شنیدن این خبر پشیمان می شوم ، امیدوارم که هنگام وقوع آن با من به اشتراک نگذارید.اخیراً یا دور است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
3999,زن,18-39,اضطراب,آیا اخیراً این اتفاق افتاده است ، یا حادثه گذشته هنوز بر شما تأثیر گذاشته است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4000,زن,40-69,اضطراب,این مدتها پیش است؟یا شاید اخیراً چه اتفاقی برای شما افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4001,مرد,18-39,اضطراب,علت این اضطراب ممکن است اتفاقی باشد که این روزها رخ داده است ، یا خیلی دور است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4002,زن,40-69,اضطراب,اها متوجه شدم.آیا این اتفاقی است که اخیراً افتاده است یا چندی پیش چه اتفاقی افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4003,زن,18-39,اضطراب,آیا می توانید به من بگویید که این حادثه چه حادثه ای را ایجاد کرده است ، آیا اخیراً یا دور است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4004,مرد,18-39,اضطراب,آیا این اتفاق اخیراً یا در گذشته رخ داده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4005,زن,40-69,اضطراب,آیا این اتفاقی است که اخیراً افتاده است یا در گذشته چه اتفاقی افتاده است؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4006,زن,18-39,اضطراب,آیا این اتفاقی است که اخیراً افتاده است ، یا گذشته هنوز در ذهن شماست؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4007,مرد,40-69,اضطراب,آیا این حادثه اخیراً اتفاق افتاده است یا مدتی در مورد آن فکر کرده اید؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
4008,مرد,18-39,اضطراب,خوب ، من می فهمم ، لطفاً اطلاعات بیشتری در مورد آن به من بگویید.چه زمانی این اتفاق افتاد ، اما هنوز هم مدتی پیش؟,آیا این ناشی از وقایع اخیر یا دوردست (یا چندین رویداد) است؟,1,LOW
